ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value	IMUTimestamps	IMUvalue
1674492930674	003b6b3e01da43520800f2ffffeefffff2ffff000000020000f7fffffcffff040000020000f0ffffc8ffff8effff79ffff8effff9cffff9effff9cffff90ffffb8ffffe7000056030088040097020066ffffbbfdff81feff9affff69ffff3cffff85ffff8effff80ffff9effffb6ffffbaffffc8ffffddffffe7ffffe4ffffddffffe9ffff090000250000410000700000a10000c80000fe0000340100590100860100ad0100b001009f01007501001301008c000000000089ffff3affff04ffffe1feffdafeffe4feffedfefffbfeff10ffff1cffff2cffff3cffff48ffff5dffff72ffff	1674492930584	66	1674492930072	56	97	
1674492931126	00d03eae22da4352080079ffff87ffff95ffffa1ffffafffffb8ffffb6ffffacffffa1ffffa1ffffafffffb6ffffb3ffffa3ffff80ffff70ffff87ffff93ffff8cffff90ffff95ffff9effffaaffffb1ffffb3ffffb3ffffb3ffffbdffffbdffffafffffa5ffff97ffff85ffff8effffa1ffff9effff97ffff9affff9effff9cffff95ffff95ffff9affff9affffa1ffffacffffb6ffffb8ffffb8ffffb8ffffb6ffffafffffa8ffff9effff8cffff85ffff8effff93ffff97ffffa5ffffb1ffffb3ffffb6ffffc6ffffcdffffbdffff9affff82ffff8cffff9effff9effff93ffff7effff	1674492931575	67	1674492930083	55	97	
1674492931711	0065121e44da435208007effff9effff350000080200e70300f20200b3ffff81fdffc2fdff19ffff72ffff31ffff74ffffafffffa3ffffbaffffd4ffffcdffffdbfffffeffff1200002300003800003f00003a00003c00005d00008c0000ac0000d200000501003401006c0100ad0100d50100da0100d30100b70100630100dd0000410000afffff4dffff17fffff6feffe8feffe4feffe4fefff6feff0effff1cffff2affff31ffff38ffff4fffff66ffff70ffff6dffff64ffff69ffff77ffff82ffff7effff70ffff66ffff6bffff77ffff80ffff85ffff87ffff80ffff7effff87ffff	1674492932565	67	1674492930110	54	97	
1674492932251	00fae58d65da4352080090ffff95ffff97ffff90ffff8effff95ffff90ffff80ffff5fffff31ffff25ffff3cffff43ffff43ffff48ffff46ffff3affff27ffff23ffff33ffff35ffff27ffff20ffff2effff3fffff48ffff4dffff51ffff58ffff66ffff74ffff7bffff7effff82ffff89ffff90ffff9effffa5ffffa5ffffacffffb3ffffb8ffffc1ffffcbffffd9ffffeefffff7fffffeffff0e0000020000e2ffffcdffffcdffffcbffffbfffffb8ffffbfffffc8ffffcbffff4800002902006504000d04001f01008ffeff34feff5dffffd6ffff8effffb8ffffeeffffe0ffffeeffff	1674492933571	66	1674492930118	51	97	
1674492932837	0093b9fd86da435208000700000b00001900002c00003800003500001c00001c00004100005400004f0000580000740000950000c100000301004401007a01009f0100b00100a901008d01004b0100d40000410000bdffff54ffff02ffffd3feffc1feffbcfeffcafeffddfeffe6fefff2feff00ffff0effff20ffff31ffff3affff43ffff3fffff3cffff43ffff35ffff19ffff17ffff23ffff27ffff33ffff3fffff3fffff3cffff41ffff4affff56ffff5bffff56ffff56ffff5dffff69ffff72ffff77ffff79ffff77ffff79ffff87ffff93ffff97ffff95ffff95ffff9cffffaaffff	1674492934591	65	1674492930129	49	97	
1674492933429	00288d6da8da43520800b1ffffafffff9affff7bffff72ffff7effff8effff95ffff80ffff58ffff51ffff6dffff7effff80ffff85ffff89ffff93ffffa1ffffacffffb3ffffb3ffffafffffbaffffc8ffffd4ffffe0ffffd9ffffcfffffe0fffffeffff1500001900001200001700002000000e0000e0ffffc1ffffc4ffffcfffffd9ffffe0ffffebffffe7ffff000000280100a80300ea0400f70200acffffecfdffc5fefff5ffffc6ffffa8ffff040000040000f2ffff1900002e0000330000430000480000540000700000870000970000a300009e0000a80000d20000f70000180100	1674492935625	65	1674492930142	48	97	
1674492933963	00bd60ddc9da43520800440100730100ab0100e501000802000d0200f10100a901003b0100b3000023000097ffff12ffffc1feffb7feffbafeffbafeffcafeffd3feffd3feffd8feffe1feffe8feffe4feffdffeffe8fefff9fefffbfeff00ffff0effff12ffff19ffff31ffff41ffff4affff54ffff51ffff51ffff5fffff6bffff6dffff72ffff70ffff72ffff7effff89ffff8effff8effff8cffff93ffff9effffaaffffb1ffffb1ffffb3ffffbaffffc1ffffc8ffffcdffffc6ffffafffff97ffff93ffffa3ffffaaffffaaffffb1ffffbaffffc4ffffcdffffcfffffcdffffd4ffff	1674492936570	64	1674492930151	46	97	
1674492934504	00dae44cebda43520800ddffffe2ffffe9ffffeefffff0fffff2fffff2fffffcffff0b0000fcffffd9ffffe0ffff000000feffffe4ffffcbffffc4ffffc6ffffb3ffffacffffc1ffffc8ffffd2ffff0e0000e70000bf0200bd0300c20100c5feffadfdff96feffbaffffe0ffffc8ffff0b00002500001700002c00004100003c00004800005f0000660000700000820000900000a80000c60000db0000f900001c01003f0100780100ab0100c50100ec01001602001d0200080200cc01004601008e0000e4ffff69ffff17ffffddfeffbafeffb0feffb3feffbcfeffcffeffddfeffe1feff	1674492937561	64	1674492930162	45	97	
1674492935086	00e707bd0cdb43520800edfefff9feff0bffff25ffff33ffff35ffff27ffff10ffff19ffff25ffff10ffff09ffff0bffff00ffff04ffff12ffff10ffff09ffff07ffff0bffff12ffff19ffff1cffff19ffff17ffff20ffff31ffff3cffff41ffff41ffff3fffff48ffff58ffff64ffff69ffff64ffff62ffff70ffff80ffff87ffff85ffff79ffff72ffff80ffff8cffff7effff5fffff5dffff6bffff77ffff82ffff8effff93ffff8effff90ffffa3ffffb6ffffb6ffffb6ffffbdffffcbffffe0ffffeefffff9fffffeffffe7ffffcfffffc8ffffc6ffffcdffffcdffffc4ffffc4ffff	1674492938595	64	1674492930173	43	97	
1674492935672	007cdb2c2edb43520800c1ffffc6ffff8c0000c602008d04003303001000003bfeff76feff5dffff6bffff3affff85ffffacffffa3ffffb6ffffc1ffffcdffffebffff0200000e00001700002000003500005400007000008c0000a50000bd0000eb00002801006301008f0100ad0100c90100e50100e50100b201003f0100a5000012000097ffff3cfffff9feffc5feffa4feffa4feffb7feffcafeffdafeffe6feffe8fefff2feff07ffff19ffff27ffff31ffff35ffff3cffff4fffff66ffff72ffff77ffff79ffff70ffff62ffff5dffff5fffff54ffff3fffff35ffff3cffff43ffff	1674492939585	64	1674492930185	42	97	
