ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value	IMUTimestamps	IMUvalue
1674495686029	00c35cc2885a44520800cfffffc8ffffc1ffffbaffffb3ffffaeffffa7ffffb5ffffddffffd6ffffa2ffff94ffff9bffff8dffff81ffff7dffff7affff81ffff8dffff90ffff7affff65ffffeeffff960100b303009504008b020094feffc0fcff17feff68ffff6affff68ffffa2ffffa9ffffa7ffffc8ffffe0ffffe9fffff9ffff1000001e00003300004d00006000007000008f0000ae0000ce0000f200000e01002301003801003f01003d01002d0100f90000a90000540000040000c8ffffa0ffff86ffff6fffff63ffff6affff78ffff86ffff92ffff9effffa9ffffb1ffffbaffff	1674495685939	92	1674495685687	35	98	
1674495686482	0094eb2daa5a44520800c1ffffbfffffc1ffffc8ffffc8ffffcaffffcdffffcaffffcfffffd6ffffd4ffffd4ffffbaffff99ffffa2ffffb5ffffa9ffff9effff9bffff94ffff8dffff90ffff94ffff97ffff94ffff90ffff94ffff99ffff97ffff9bffffa5ffffa7ffffb8ffffddfffffcfffff7ffffddffffd1ffffcdffffc1ffffb8ffffb3ffffb3ffffbcffffc6ffffbaffff90ffffaeffffce0000e90200bf0400610400fb000083fdff85fdff3bffff7affff21ffff6fffffa2ffff90ffffb1ffffdbffffe2ffffebffff0200001500002a00004100005700006900007f00009d0000	1674495686929	92	1674495685698	34	98	
1674495687111	00677a99cb5a44520800c30000e600000501001001000901000c0100230100280100090100ca0000700000190000d6ffffa2ffff7fffff68ffff61ffff71ffff86ffff97ffffa2ffffa5ffffacffffbaffffc3ffffbfffffb8ffffb3ffffb3ffffb5ffffaeffffa9ffff9effff8dffff8dffff97ffff99ffff9bffff99ffff94ffff94ffffa0ffffa7ffffacffffacffffa7ffffacffffaeffff9effff8dffff86ffff8bffff97ffffa5ffffacffffb1ffffb1ffffb1ffffbaffffc6ffffe2ffff0b0000170000f9ffffe9ffffe9ffffe2ffffd6ffffcdffffc1ffffc8ffffd9ffffdbffff	1674495687965	91	1674495685709	33	98	
1674495687651	00380905ed5a44520800c3ffff9effff070000a40100de03000f05006603005affff17fdff4bfeffa9ffff8bffff68ffff97ffff97ffffa5ffffd1ffffe4ffffebfffffcffff0e00002300003a00005200006500007700008f0000b20000d80000fb00001701002a01003b01004d01005501004b0100230100d60000690000feffffb3ffff84ffff52ffff2affff28ffff36ffff3bffff40ffff49ffff55ffff5effff65ffff6affff6cffff73ffff7affff81ffff84ffff89ffff8dffff90ffff92ffff92ffff97ffffa5ffffa5ffffa0ffffa7ffffb1ffffb3ffffb1ffffa7ffffa5ffff	1674495688909	89	1674495685719	33	98	
1674495688192	000998700e5b44520800b3ffffb8ffffbaffffc6ffffcdffffcaffffcdffffcfffffd4ffffd4ffffb8ffffa5ffffbcffffcdffffe0ffff090000150000000000f2ffffe7ffffd9ffffd9ffffd6ffffd1ffffd6ffffdbffffd9ffffc3ffffbaffff6e0000360200300400a804001c02002cfeffe8fcff78feff8bffff73ffff81ffffc3ffffcfffffd4ffffebfffffeffff0700001900003300003f00004b0000620000750000810000940000b20000d10000eb0000fe00000e01001c0100170100050100e40000ab00005e00000b0000baffff71ffff42ffff2dffff28ffff36ffff47ffff	1674495689944	87	1674495685731	33	98	
1674495688738	00a4afdb2f5b4452080055ffff5effff68ffff76ffff81ffff8bffff8bffff7affff65ffff6cffff81ffff84ffff84ffff89ffff8bffff92ffff9effffa2ffffa7ffffa9ffffa7ffffa5ffffa9ffffb1ffffb3ffffb3ffffb3ffffa9ffffa5ffffaeffffb3ffffb1ffffbcffffcaffffcfffffd1ffffd4ffffd4ffffe4ffff090000270000250000100000000000f9fffff2ffffeeffffe7ffffe4ffffe7fffff0ffffe9ffffc1ffffe9ffff1e01003b0300e004001f04008100005bfdffbcfdff6cffffb5ffff81ffffc8ffffebffffd4ffffebffff1000001700001c0000230000270000	1674495690934	86	1674495685742	32	98	
1674495689316	00753e47515b445208003600004b00005400005e00006000004d00005e0000940000b70000d10000e80000eb0000e10000da0000c500008a0000270000c6ffff7fffff44ffff13ffff0affff15ffff18ffff2affff47ffff57ffff61ffff68ffff6cffff7affff8dffff94ffff97ffff97ffff97ffffa0ffffacffffb3ffffb5ffffb3ffffb1ffffbaffffc3ffffbcffffb5ffffb8ffffbfffffc3ffffcfffffd6ffffd9ffffd4ffffd6ffffe2ffffebffffeeffffeeffffe9ffffe9fffff5fffffeffff0400001900003600003d0000330000270000170000020000f9fffff7fffff7ffff	1674495691924	85	1674495685744	32	98	
1674495689901	0046cdb2725b44520800feffff040000feffffcdffffb8ffff8d00008b0200a30400ff04002f02002afeff19fdffb7feff86ffff40ffff61ffffa9ffffa0ffffa2ffffc3ffffcdffffd1ffffddffffe9fffff5fffffcffff0400001c00003300004f0000700000910000ae0000d10000eb0000f20000f20000f20000e40000b50000620000070000b3ffff73ffff4bffff3bffff39ffff44ffff55ffff61ffff6fffff7fffff89ffff94ffff9effffa0ffffa7ffffb1ffffb1ffffb8ffffbcffffbcffffbfffffc6ffffc6ffffcaffffd1ffffcdffffc6ffffcaffffd1ffffd1ffffd4ffff	1674495692914	84	1674495685753	32	98	
1674495690443	00195c1e945b44520800d9ffffddffffe2ffffe2ffffe0ffffd1ffffc3ffffd1ffffe2ffffddffffddffffe2ffffe9fffffcfffffcffffe7ffffd6ffffc8ffffc3ffffc8ffffcaffffcdffffd1ffffc8ffffa5ffffbaffffc00000cf0200bb0400900400490100a6fdff6cfdff2dffffa5ffff5affff99ffffd9ffffc6ffffd1fffff2fffff9ffff0400001200001700002500003600004100004f00006500007500008100009b0000be0000dd0000f40000000100020100f40000d10000980000460000e9ffff94ffff5cffff40ffff3bffff40ffff49ffff52ffff50ffff4effff61ffff	1674495693905	85	1674495685765	31	98	
1674495691028	00eaea89b55b4452080078ffff7affff7affff84ffff8dffff97ffffa0ffff9effff81ffff6affff7affff90ffff92ffff92ffff94ffff97ffffa2ffffa7ffffa0ffffa0ffffa2ffffa5ffffaeffffbcffffc6ffffc6ffffc6ffffe4ffff0e0000190000120000000000e4ffffd6ffffdbffffdbffffd9ffffdbffffd9ffffd1ffffb5ffffcfffffe40000010300d904008e04003f0100b2fdff8afdff3bffffa5ffff65ffffacffffe0ffffcdffffd9fffff2fffffcffff1000002a00003800003d00004800005700005b0000700000960000b00000ca0000ef00000e01001c0100230100	1674495695029	86	1674495685775	31	98	
1674495691566	00bb79f5d65b445208001c01000c0100eb0000a40000410000d9ffff81ffff47ffff23ffff11ffff15ffff11fffff9feff00ffff26ffff36ffff3dffff49ffff4effff55ffff61ffff68ffff6fffff76ffff76ffff76ffff7dffff89ffff90ffff90ffff90ffff97ffffa0ffffa7ffffacffffb1ffffb3ffffb8ffffd6fffffcffff000000eeffffd9ffffcaffffc3ffffc6ffffc3ffffc1ffffc3ffffc8ffffc6ffffb1ffffe2ffff1301002b0300cb04000d04007000001cfdff44fdff00ffff86ffff65ffffa0ffffcdffffc1ffffcfffffeefffffcffff0b0000190000250000330000	1674495695975	88	1674495685788	31	98	
1674495692106	008c0861f85b445208003a00004b0000690000810000980000b90000d80000f900000e01000701000001000c0100050100dd00009b00003f0000eeffffb3ffff86ffff73ffff71ffff71ffff7dffff90ffff92ffff92ffff99ffff9bffff9bffff97ffff90ffff89ffff78ffff73ffff7dffff7dffff78ffff7dffff7fffff7dffff84ffff89ffff89ffff8bffff90ffff94ffff9bffffb1ffffc1ffffbcffffbaffffbaffffaeffff9bffff92ffff90ffff8bffff94ffffa5ffffa7ffff90ffff73ffffe7ffff810100af0300ce040018030011ffffccfcff00feff73ffff6cffff55ffff	1674495696965	89	1674495685798	32	98	
1674495692691	005d97cc195c44520800a0ffffb1ffffaeffffd6ffffebffffe4ffffd9ffffd9fffff7ffff1700002700003800004f00006e0000910000b70000d80000f20000050100170100230100230100090100c30000650000120000d1ffff9effff7dffff68ffff68ffff7affff8dffff9bffffa5ffffa7ffffacffffbaffffc6ffffcaffffcdffffbfffffacffffb3ffffc1ffffc3ffffc1ffffc1ffffbfffffbcffffbcffffc1ffffbaffffa9ffff9effff94ffff8dffffa7ffffc6ffffc1ffffb3ffffb1ffffa0ffff8dffff84ffff7affff7dffff8dffff97ffff90ffff68ffff5effff480000	1674495697909	88	1674495685809	33	98	
1674495693231	002c26383b5c445208006802008e0400ce0400c80100c5fdff04fdffd1feff8bffff36ffff44ffff6affff6affff86ffffa5ffffa7ffffa7ffffbcffffdbfffff2ffff0900002300003800004d0000700000960000b90000dd0000ef0000fe00000e01001a0100100100ed0000a600003f0000d6ffff92ffff71ffff57ffff44ffff49ffff63ffff76ffff84ffff8dffff90ffff8bffff8bffff9bffffa7ffffa5ffffa5ffffaeffffb5ffffbaffffbcffffbcffffbaffffbcffffc6ffffcdffffcdffffcaffffcdffffd4ffffd9ffffe7ffff0400001e0000200000150000070000f5ffff	1674495698899	86	1674495685822	34	98	
1674495693816	00cb3da35c5c44520800dbffffc6ffffbfffffbfffffbcffffa9ffff78ffff2fffff50ffff980000d202009c0400fa03004b0000d0fcfff4fcffc8feff40ffff05ffff3bffff71ffff6affff81ffffa7ffffaeffffb8ffffcfffffcfffffcdffffebffff0900001c00003a00005b00007c0000a20000c30000d30000da0000e10000e80000dd0000b00000690000190000cfffff97ffff6fffff55ffff52ffff63ffff6cffff7dffff8dffff94ffffa0ffffacffffb1ffffb8ffffbcffffbcffffc3ffffcaffffcaffffcaffffcdffffcdffffd6ffffd6ffffc8ffffc1ffffc8ffffcfffff	1674495699935	85	1674495685833	36	98	
1674495694356	009ccc0e7e5c44520800d6ffffdbffffddffffe0ffffe2ffffe2ffffebfffff2ffffeeffffebfffff2ffff0900001e00000e0000eeffffd9ffffd1ffffd4ffffd6ffffcdffffb1ffff99ffff8dffff6fffff63ffff2f0000280200560400bf0400ca0100a2fdffc5fcff99feff4bfffff0feff23ffff65ffff4effff5affff84ffff92ffffa7ffffc8ffffd1ffffe0fffffeffff1200001c00002f00005200007000008f0000b90000e10000f60000020100020100fb0000e10000a90000520000f2ffffa0ffff63ffff50ffff5effff65ffff65ffff6fffff7affff8bffff9effffa9ffff	1674495700973	83	1674495685835	39	98	
1674495695121	006d5b7a9f5c44520800b1ffffb5ffffbcffffbcffffb5ffffbfffffbfffff99ffff7fffff97ffffa7ffffa5ffff92ffff7affff89ffffa2ffffacffffb1ffffb8ffffaeffffa7ffffb5ffffc6ffffcdffffcaffffc1ffffc3ffffd9ffffe7ffffe9ffffe9ffff0400002f00003f0000270000100000fcffffd9ffffcfffffddffffd9ffffc8ffffbaffffa9ffff89ffff5effffc8ffff6c0100bd03000f050061030028ffffc9fcff0efeff63ffff28ffff1affff7affff84ffff7fffffa0ffffb3ffffc1ffffdbfffff5ffff0b00001900001e0000310000540000750000910000b00000	1674495701915	83	1674495685844	42	98	
1674495695482	0080c2e5c05c44520800ce0000ed00000c0100280100310100170100eb0000be0000830000310000dbffff90ffff63ffff57ffff5cffff65ffff76ffff7fffff8dffffa0ffffacffffb1ffffb1ffffb3ffffc1ffffc8ffffc3ffffb8ffffa2ffff94ffffa2ffffb8ffffbfffffb8ffffaeffffb8ffffc6ffffc6ffffcaffffd4ffffd4ffffd4ffffcdffffc3ffffc3ffffcfffffd4ffffd4ffffcfffffcfffffd4ffffcdffffc1ffffb5ffffa9ffffa7ffffa9ffffb8ffffd6fffff2fffff0ffffdbffffc6ffffacffff94ffff92ffff8dffff8dffff9effffa7ffff97ffff61ffff57ffff	1674495702904	84	1674495685854	46	98	
1674495696022	00d90151e25c445208003d00004702005804009004009b0100b5fdfffbfcffabfeff52ffff1affff44ffff6fffff6fffff94ffffb5ffffbfffffd1ffffeeffff0000000900001900003800005700006700007f0000a20000c50000ed00001301002501002f0100310100280100100100da0000810000250000dbffffa7ffff89ffff7affff76ffff7fffff86ffff97ffffb1ffffb3ffffaeffffbfffffcdffffcfffffd1ffffd9ffffe0ffffddffffd4ffffd1ffffd6ffffd1ffffc3ffffbfffffc6ffffc6ffffacffff8bffff78ffff7affff81ffff84ffff86ffff8dffff90ffff92ffff	1674495703984	85	1674495685867	51	98	
1674495696607	00aa90bc035d4452080090ffff92ffff9effffa5ffff94ffff76ffff76ffff8bffff90ffff92ffffa2ffffa0ffff99ffffb8ffffeefffffeffffd9ffffbaffffbfffffc1ffffa9ffff99ffff99ffffa0ffffa9ffffa9ffff9effff89ffffcfffff2801005c0300e70400d9030004000004fdffa2fdff57ffff97ffff68ffffa7ffffbfffffb3ffffd6fffff7ffff0200001000001700002500004800005e00006500007500008a0000ab0000d80000fb00000701000201000c01002801002f01001e0100070100c500005e00000e0000d9ffff9bffff71ffff65ffff63ffff65ffff6affff	1674495704929	85	1674495685877	56	98	
1674495697193	0047a827255d4452080073ffff7affff6fffff6affff78ffff84ffff8bffff84ffff61ffff4effff63ffff73ffff76ffff73ffff71ffff73ffff78ffff76ffff7dffff84ffff81ffff89ffffa0ffffa5ffff9effffa5ffffb1ffffb3ffffb5ffffbfffffcfffffd4ffffc8ffffc3ffffd4ffffe2ffffe4ffffe2ffffe2ffffe7fffff0fffff9ffff1200003100003f00003100001e0000090000f2ffffddffffc6ffffbcffffcaffffd6ffffcdffffb5ffff97ffffeeffff5701008b03001e050018040033000033fdffebfdff9bffffaeffff6cffffb8ffffd9ffffcdffffeeffff090000	1674495705920	85	1674495685889	61	98	
