ECGTimestamps	ECGString	HRTimestamps	HRvalue	OXYTimestamps	PPGvalue	SpO2value	IMUTimestamps	IMUvalue
1676118043496	00b2d26e03c44352080082ffff6dffff66ffff6affff68ffff6affff74ffff82ffff86ffff5cffff1affff11ffff90ffff3c0100d70300640400f9ffffaafaff45fbffebfeff95ffff11ffffaaffffdbffff97ffffc1ffffe4ffffd2ffffddffffebffffe4fffff2ffff040000f9fffff2ffff0000000400000b0000310000560000700000960000c00000ed00001e01003a01003a01002a0100ed0000910000330000c6ffff45ffffebfeffacfeff6dfeff55feff61feff5ffeff5cfeff6ffeff78feff7dfeff90feff99feff92feff9efeffb1feffbafeffc4feffd6feffebfeff01ffff	1676118043944	71				
1676118044097	00371bde24c44352080011ffff13ffff11ffff18ffff24ffff30ffff39ffff2dfffffcfeffe2fefffafeff0fffff1affff29ffff21ffff1affff30ffff40ffff40ffff50ffff66ffff68ffff6affff74ffff6fffff5affff45ffff39ffff45ffff57ffff5fffff63ffff6fffff74ffff71ffff71ffff7dffff90ffff97ffff84ffff78ffff3500004f02003304008c020040fdff61faff01fdff90ffff57ffff6affff070000e2ffffb1ffffe7fffff5ffffcfffffcbffffe2ffffebfffff0ffff0700001500001500002700004d0000620000700000930000c50000f10000230100540100	1676118044946	70				
1676118044649	00b8634d46c4435208006001005b01005b0100430100060100ab0000310000b3ffff53ffff11ffffe2feffcdfeffb1feff71feff51feff58feff53feff5afeff68feff5afeff55feff74feff92feff99feffaafeffbdfeffbafeffc1feffe0fefff7fefffcfeff03ffff0cffff01ffffe4feffe7feff03ffff0cffff05ffff05ffff13ffff1fffff26ffff32ffff3bffff47ffff55ffff4effff3effff2dffff24ffff2dffff3effff40ffff49ffff55ffff5affff61ffff68ffff6affff76ffff7fffff74ffff95ffff9100009f0200fa0300ab010099fcffd4faffbafdffaaffff4effff	1676118045945	70				
1676118045199	00d3e7bc67c44352080089ffff0b0000e7ffffddffff100000070000e9ffffe4ffffeefffffcffff070000f7ffffcfffffd2fffffeffff1900003300005b00007500008c0000c00000fd00002a0100520100590100380100040100b900005b0000f0ffff7dffff1fffffebfeffd6feffcdfeffcffeffd9feffdbfeffd6feffd9feffe4feffe7feffe7feffeefefff0fefffafeff11ffff1dffff1dffff1fffff2dffff37ffff42ffff53ffff5affff55ffff4cffff39ffff2dffff24ffff13ffff11ffff18ffff13ffff0affff11ffff1fffff26ffff3bffff4cffff3bffff1affff0affff	1676118046945	71				
1676118045751	00baf42b89c44352080011ffff26ffff30ffff32ffff34ffff39ffff3effff47ffff57ffff55ffff29ffff0affff61ffff8300002a0200cc02008100006bfcff4afbffcffdff2bffffe4feff4effff97ffff50ffff6affffaaffffa0ffff9cffffa5ffff99ffffa3ffffc3ffffd4ffffe2fffff0fffff2fffffeffff1e00004100006200008300009d0000b90000e10000ff0000090100ff0000e30000ab00005d0000070000baffff7dffff53ffff34ffff24ffff2bffff3bffff42ffff47ffff42ffff37ffff3bffff55ffff63ffff66ffff6fffff76ffff78ffff86ffff8bffff86ffff	1676118047946	73				
1676118046301	0091a09baac44352080090ffff9effff99ffff97ffffa0ffffa3ffffa7ffffb3ffff9cffff61ffff49ffff53ffff42ffff30ffff40ffff49ffff34ffff1dffff21ffff37ffff34ffff21ffff1fffff29ffff34ffff40ffff40ffff37ffff29ffff1affff50ffff440000d301008a020096000090fcfff3faff5afdff34ffff0cffff4cffffaaffff71ffff74ffffacffffacffffa5ffffb3ffffb3ffffbcffffd2ffffddffffdbffffd2ffffd9fffff0ffff0b00002c00004f00006e00008f0000b40000d70000f60000040100fb0000df0000a400004d0000f5ffffa7ffff6affff45ffff	1676118048945	74				
1676118046850	00f0fc0accc4435208002bffff13ffff13ffff26ffff16fffff7fefffafefff0feffd2feffe4feff05fffffefefffafeff0cffff16ffff1dffff2bffff3effff4effff5affff5fffff61ffff66ffff74ffff82ffff8dffff92ffff8dffff84ffff90ffffa7ffffb8ffffc6ffffc6ffffbcffffb3ffffa3ffffa5ffffb8ffffb5ffffa7ffffaeffffbaffffb5ffffaaffffaaffffa3ffff92ffff92ffffcfffffbe00006202003303002c0100e7fcff39fbffd4fdffbaffff6dffffaaffff190000e2ffffd2fffff2ffffd9ffffbcffffbcffffbfffffc6ffffcdffffc3ffffacffffa3ffff	1676118049948	75				
1676118047447	0053597aedc443520800b8ffffd4ffffe0ffffe7ffff0700002500002300003300006b00008c00009300009a00008300003f0000e9ffff8dffff40ffff11ffffebfeffcbfeffc4feffcdfeffddfefff3feff03ffff0cffff13ffff21ffff34ffff49ffff5affff63ffff61ffff63ffff6affff66ffff68ffff7bffff78ffff6fffff7dffff90ffff97ffffa0ffffa5ffff9cffff99ffffacffffb5ffffb8ffffbaffffb3ffffaeffffbaffffc8ffffcdffffcdffffc6ffffbcffffbfffffd2ffffe7fffff2ffffddffffbaffffb5ffffacffff89ffff7dffff8dffff97ffff99ffffa3ffff	1676118050947	75				
1676118047998	002c05ea0ec543520800acffffacffffa3ffff99ffff95ffff99ffffa3ffffa0ffff90ffffd6ffff2001001b0300c2030085000068fbfffafaff95feffb3ffff08ffff89ffffd2ffff6dffff78ffffaeffff95ffff7fffff84ffff86ffff99ffffaeffffb3ffffbaffffcbffffe4ffff0200002300003f0000590000750000a40000d50000fb00000d01000b0100f40000da0000b00000620000070000b5ffff6affff3bffff2dffff29ffff2bffff1afffff3feffe2fefff5feff08ffff1dffff32ffff39ffff40ffff55ffff6affff78ffff82ffff86ffff86ffff8bffff97ffff9effff	1676118051947	75				
1676118048598	0047895930c5435208009effffa0ffffa3ffffa0ffffa0ffffacffffb1ffffacffffacffff95ffff66ffff68ffff84ffff84ffff86ffff9cffff9effff90ffff89ffff92ffff9effffaaffffaaffffa7ffffb8ffffc8ffffbcffffb5ffffbfffffbaffff9effff82ffff86ffff9effffa3ffff9effff99ffff99ffffa0ffffaeffffb3ffffa5ffff8bffff7bffff63ffff55ffffebffffc20100f303007e030082feff06faffd0fbff3bffff37ffffdbfeff99ffffa5ffff68ffffa5ffffc1ffffa0ffffacffffcbffffd4ffffe4fffff9fffffefffffeffff1500003500004f0000690000	1676118052949	74				
